v001x,v002x,v003x,v004x,v005x,v001y,v002y,v003y,v004y,v005y,v006y,v007y,v008y,v009y,v010y,v011y,v012y,v013y,v014y,v015y,v016y,v017y,v030y,v030y2,v031y,v031y2,v032y,v032y2,v033y,v033y2,v034y,v034y2,v035y,v035y2,v036y,v036y2,v040y,v041y,v042y,v043y,v044y,v044y2,v045y,v046y,v047y,v048y,v049y,v050y,v051y,v051y2,v052y,v053y,v054y,v055y,v056y,v057y,v058y,v058y2,v059y,v059y2,v060y,v060y2,v061y,v062y,v063y,v080y,v081y,v082y,v083y,v084y,v085y,v086y,v088y,v089y,v090y,v091y,v091y2,v092y,v093y,v120y,v121y,v122y,v123y,v124y,v124y2,v125y,v126y,v127y,v128y,v129y,v130y,v131y,v132y,v133y,v134y,v135y,v136y,v137y,v138y,v139y,v140y,v160y,v160y1,v161y,v161y1,v161y2,v162y,v163y,v164y,v165y,v166y,v166y2,v166y3,v167y,v167y2,v168y,v168y2,v169y,v169y2,v169y9,v169y10,v169y11,v169y12,v169y13,v169y14,v170y,v170y2,v170y3,v171y,v171y1,v171y2,v171y3,v171y4,v171yt,v172y,v173y,v174y,v174y1,v175y,v176y,v176y2,v176y3l,v176y3,v176yt,v177y,v178y,v178y2,v178y3l,v178y3,v178yt,v179y,v179y2,v180y,v200y,v201y,v202y,v203y,v203y2,v204y,v204y2,v205y,v206y,v207y,v208y,v209y,v210y,v211y,v212y,v213y,v214y,v215y,v216y,v216y2,v216y3,v217y,v217y2,v217y3,v217y4,v217y5,v217y5l,v217y6,v217y7,v217y23,v217y24,v217y25,v217y27,v217y31,v217y32,v218y,v218yl,v219y,v219y2,v219y3,v219y4,v219y5,v220y,v221y
1,114,Kreisky III,751028,790509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1469,3,2.21,1,1,0.5082,1,0,0,0,50.81967,1,0,1,1,0,0,1,0,0,,14,0,15,0,,,,0,22,0,3.202055,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,4.14,0,0,0,0,1,0,0,4,0,1,0,0,1,183,0,1,1,0,0,0,0,0,0,0,1,1,1,23,24,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.8754255,1286,1,0,0,0,0,0,0,0.4,8.4,2,-0.4,2,3.7,4.7,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0.6,0.0118065,0,0,1,,
3,316,Jorgensen I,721005,731204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1101,5,4.04,2.905566,1,0.3966,0.542,1,0,0,39.6648,1,0,1,0,1,0,0,0,0,1,19,0,19,-1,,,,0,74.8,26.72641,2.437373,0,0.125,38.4,0,0,0,0,0,0,1,1,0,0,0,0,0,6.5,0,0,0,0,0,1,1,5,1,1,0,0,0,179,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.3860127,425,0,0,0,1,1,0,7.821229,2.43,6.6,3.6,5.3,1.1,9.3,3.6,0,1.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,,1,0,0,0,0,-11.7,-0.2949719,1,0,0,,
17,1712,Wilsson III,740304,740920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1828,7,2.25,4.672482,1,0.474,0.316,1,0,0,47.40157,1,0,1,0,1,0,0,0,0,1,21,1,21,1,,,,0,48.5,20.93704,3.245435,0,0.316,0,0,1,1,0,0,0,1,0,1,0,0,1,1,2.03,0,0,0,0,0,1,0,7,1,1,0,0,1,635,0,0,0,0,0,0,0,1,0,1,0,0,0,4,5,1,1,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.1094092,200,1,0,1,0,1,1,5.928009,8.5,15.9,2.6,-1.7,2.6,15.9,-1.7,0,2.6,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,,,0,0,0,0,0,2.1,0.0443023,1,0,0,,
13,1312,Bratteli I,710313,721007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,944,6,3.18,2.285088,1,0.4933,0.636,1,0,0,49.33333,1,-1,1,0,1,0,0,0,0,1,15,0,15,0,,,,0,33.2,10.54751,2.606052,1,0.091,3.699999,0,0,1,0,0,0,1,1,1,1,0,0,0,6.76,0,0,0,0,0,0,0,2,0,1,0,0,1,150,1,0,0,0,0,0,0,0,1,1,0,0,0,11,12,1,1,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.6080508,574,0,1,1,1,1,1,6,0.15,6.5,0.8,4.6,1,7,5.2,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,,,0,1,0,0,0,-11.2,-0.227027,0,1,0,,
14,1404,Mota Pinto,781122,790611,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,753,6,,,,,,,1,,,0,0,,,,,,,,,15,1,15,0,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,4.29,0,1,1,0,1,0,0,7,0,1,0,1,1,,0,0,0,0,0,0,0,0,1,1,0,1,0,,,0,0,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,0.250996,189,0,0,0,0,0,0,,,22.7,8.1,2.8,8.2,23.6,5.6,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,0,0,0,,
2,221,Tindemans IV,770603,781011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1472,9,5.24,5.627588,3.92,0.2925,0.286,1,0,1,81.13208,5,1,1,0,0,0,1,0,1,3,23,-1,23,-1,0.0880399,0.0689922,1,0.9433962,40.5,11.9563,2.897872,1,0.229,21.3,25.4,1,1,0,0,0,0,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,212,0,0,0,0,0,0,0,1,0,1,0,0,1,46,47,1,1,1,2,12600,3,12,1,1.5,84,1,2,3,2,0,1,0,2,4,1,1,2,0,0,0,0,0,0,IC,0,1,1,0,2,PS,0.3362772,495,0,0,0,0,0,0,8.018867,0.12,7.1,9.8,0.6,8.4,4.5,2.9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-4.2,-0.0517674,0,1,0,-0.1,-0.1
4,425,Aura I,700514,700715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1403,8,5.56,5.393103,,0.26,0.287,1,1,,0,0,-1,0,0,0,0,0,0,0,,12,1,13,-1,,,,18,131,27.60162,2.788723,1,0.164,,,0,0,0,0,1,0,1,1,1,0,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,1,0,200,0,1,1,0,0,0,0,0,0,0,0,0,0,60,61,1,3,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,0.044191,62,0,0,0,0,0,0,14.5,2.78,2.8,1.9,7.5,1.9,2.8,7.5,2.8,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,1,0,0,,
2,217,Leburton,730126,740119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1073,9,5.85,5.637455,3.63,0.2877,0.317,1,0,1,76.41509,5,1,1,0,0,0,1,0,1,3,25,1,22,1,0.05,0.0410256,1,2.358491,45.7,14.25532,2.733555,1,0.194,12.5,45.7,1,0,0,0,0,0,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,212,0,0,0,0,0,0,0,0,1,1,0,0,0,64,65,1,1,1,3,21000,5,4,1,1,89,1,2,3,2,0,1,0,2,4,1,1,2,0,0,0,0,0,0,IC,0,1,1,2,2,PS,0.333644,358,0,0,0,0,0,0,7.54717,0.8,7,3.6,6,4,12.7,4.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0.0196296,0,1,0,0.9,-0.5
3,315,Krag IV,711011,721005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1441,5,4.04,2.905566,1,0.3966,0.542,1,0,0,39.6648,1,-1,1,0,1,0,0,0,0,1,19,1,20,1,,,,0,74.8,26.72641,2.437373,0,0.125,38.4,0,0,0,0,0,0,1,1,0,0,0,0,0,6.5,0,0,0,0,0,1,1,5,1,1,0,0,0,179,1,0,0,0,0,0,0,1,0,1,0,0,0,20,21,1,1,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.2498265,360,0,0,0,0,0,0,7.821229,2.43,5.8,3.7,2.7,3.6,6.6,5.3,0,3.6,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,,,0,1,0,0,0,-11.7,-0.2949719,1,0,0,,
3,320,Jorgensen IV,780830,791023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,900,11,5.24,2.912319,1.27,0.3687,0.566,1,0,1,49.16201,2,1,1,0,0,1,0,0,0,1,21,1,21,1,0.15,0.1363636,0,3.910614,59.8,16.56538,2.628936,0,0.048,42.5,33.3,0,0,0,0,0,1,1,0,0,0,0,0,6.5,0,0,0,0,0,1,1,5,1,1,0,0,0,179,1,0,0,0,0,0,0,0,0,0,0,0,1,26,27,0,0,1,3,,,,,,,1,2,3,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,CaC,0,0,0,0,0,IC,0.4655555,419,0,0,0,0,0,0,18.43575,7.1,10.1,7.3,1.5,6.1,9.6,3.5,0,6.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.8,0.0366136,0,0,1,1.3,1.3
2,222,Van den Boeynants II,781020,781218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,968,12,5.24,5.627588,3.92,0.2925,0.286,1,0,1,81.13208,5,0,1,0,0,0,1,0,1,3,23,0,22,-1,0.1126704,0.1356589,1,0.9433962,40.5,11.9563,2.897872,1,0.229,21.3,25.4,1,1,0,0,0,0,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,212,0,0,0,0,0,0,0,0,1,1,0,1,0,9,10,0,0,0,0,,,,,,,0,1,1,2,0,1,0,2,4,0,0,2,0,0,0,0,0,0,IC,0,1,1,2,2,PS,0.0609504,59,1,0,0,0,0,0,8.018867,0.12,4.5,8.4,2.9,8.4,4.5,2.9,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-4.2,-0.0517674,0,1,0,-0.1,0.3
13,1313,Korvald,721018,731012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,359,6,3.18,2.285088,3,0.4933,0.636,1,0,1,31.33333,3,1,0,0,0,1,0,0,0,1,15,0,15,0,0.0567376,0.0469337,0,0,33.2,10.54751,2.606052,1,0.091,3.699999,13.5,1,0,1,0,0,0,1,1,1,0,0,0,6.76,0,0,0,0,0,0,0,2,0,1,0,0,1,150,1,0,1,1,1,0,0,0,0,0,0,0,0,11,12,0,0,1,2,2919,0,0,0,0,100,0,1,1,1,1,0,0,1,2,0,1,1,1,0,0,0,0,0,CaC,1,0,1,0,1,Pca,1,359,0,1,0,0,1,1,6,0.15,7,1,5.2,0.8,7.6,4.1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.6,-0.0829787,1,0,0,-5.9,2.8
14,1403,Nobre de Costa,780829,780915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,771,6,,,,,,,1,,,0,-1,,,,,,,,,14,-1,15,-1,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,4.29,0,1,1,0,1,0,0,7,0,1,0,1,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,,,0,0,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,0.0233463,18,0,0,1,0,1,1,,,22.7,8.1,2.8,8.1,22.7,2.8,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,1,0,0,,
14,1401,Soares I,760723,771209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1440,6,3.43,2.997,1,0.4068,0.5,1,0,0,40.68441,1,,1,0,1,0,0,0,0,1,18,,18,,,,,15.58935,65.39999,20.05321,3.277958,0,0.5,0,0,1,1,0,0,0,1,1,1,1,0,0,0,4.29,0,1,1,0,1,0,0,7,0,1,0,1,1,263,0,,,,,,,,,,,,,14,15,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.3291667,474,0,,,,,,,,18.2,6.4,6.9,7.5,27.1,5.6,0,7.5,0,0,1,0,1,1,1,0,0,0,0,,1,0,1,,,0,0,0,0,,-7.54,-0.185329,,,,,
5,510,Chirac I,740527,760825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1771,6,4.41,3.394387,1.94,0.3735,0.49,1,0,1,61.63265,4,1,1,0,0,0,1,0,1,3,16,-1,17,-1,0.1800815,0.1668189,1,14.89796,96.5,26.96597,3.071147,0,0.098,45.4,66.7,1,1,1,0,1,0,0,1,0,0,1,1,3.4,0,0,1,0,0,0,0,6,0,1,1,1,1,490,1,0,0,0,0,0,1,0,1,1,0,0,0,2,3,0,0,0,0,,,,,,,0,0,0,2,0,1,0,2,2,0,0,2,0,0,0,0,0,0,CaC,0,0,,,,O,0.4635799,821,0,1,0,0,1,1,24.77224,7.467,13.6,3,3.1,4.5,9.6,4.2,9.6,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.3,0.1022186,0,0,1,3.9,1.1
17,1711,Heath,700629,740304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1826,7,2.07,1,1,0.5238,1,0,0,0,52.38095,1,0,1,1,0,0,1,0,0,,19,-1,19,-1,,,,0,18.5,0,3.248876,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,2.03,0,0,0,0,0,1,0,7,1,1,0,0,1,630,0,0,0,0,0,0,0,1,0,1,0,0,0,11,12,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.736035,1344,1,0,0,0,0,0,12.85714,4.9,6.4,2.6,2.3,2.6,15.9,-1.7,15.9,0,0,0,1,0,1,1,2,0,0,1,1,1,0,0,0,,,0,0,0,0,0,-8.5,-0.1622727,1,0,0,,
4,434,Sorsa II,770515,780117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,672,10,5.31,5.108087,3.57,0.27,0.331,1,0,1,76,5,1,1,0,0,0,1,0,1,3,12,0,15,-1,0.1184211,0.0904605,0,20,86.7,21.76447,2.875339,1,0.172,6.900002,28.4,1,1,0,0,0,1,1,1,1,0,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,3,512,0,0,0,0,100,0,1,1,2,0,1,0,2,2,0,1,2,0,0,0,0,0,0,CaC,1,0,1,1,1,Pca,0.3675595,247,0,0,0,0,0,0,8.5,0.25,12.7,6.1,0.1,7.3,7.8,0.5,0,7.3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-3.4,-0.0447368,1,0,0,-1,-1
5,511,Barre I,760825,780331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,590,6,4.41,3.394387,1.94,0.3735,0.49,1,0,1,61.63265,4,0,1,0,0,0,1,0,1,3,17,1,18,1,0.2213449,0.2355899,1,14.89796,96.5,26.96597,3.071147,0,0.098,45.4,66.7,1,1,1,0,1,0,0,1,0,0,1,1,3.4,0,0,1,0,0,0,0,6,0,1,1,1,1,490,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,,,,,,,0,0,0,2,0,1,0,2,2,0,1,2,0,0,0,0,0,0,CaC,0,0,,,,O,0.9881356,583,0,0,0,1,1,0,24.77224,7.467,9.6,4.5,4.2,5.4,9.3,3.4,9.3,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.3,0.1022186,0,0,1,,
8,816,Hallgrimsson,740828,780901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1403,5,3.38,3.453039,1.75,0.4167,0.44,1,0,1,70,2,-1,1,0,0,0,1,1,0,2,13,0,8,1,0.0567766,0.0285714,0,0,79.3,35.22218,2.808514,1,0.2,35.5,35.5,1,1,1,1,1,0,1,1,0,0,0,0,5,0,0,1,0,0,0,0,3,0,1,0,0,0,60,1,0,0,0,0,0,0,1,1,1,0,0,0,3,4,1,2,1,2,942,0,0,0,0,100,0,1,2,2,0,1,0,2,2,0,1,2,0,0,0,0,0,0,IC,0,0,0,0,0,IC,0.9978617,1400,0,0,0,0,0,0,6.666667,1.167,43,0.4,6.3,0.4,44.2,7,44.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-18,-0.2571429,0,1,0,-10,-10
4,427,Karjalainen Iib,710326,711029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1087,8,5.56,5.393103,2.57,0.26,0.287,1,0,1,54,4,-1,1,0,0,0,1,1,0,2,12,0,17,0,0.0833333,0.0630631,0,18,131,27.60162,2.788723,1,0.164,,38.3,1,1,0,0,0,0,1,1,1,0,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,1,0,200,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,3,1723,0,0,0,0,100,1,2,3,2,0,1,0,2,2,1,1,2,0,0,0,0,0,0,CaC,0,0,0,0,0,CaC,0.199632,217,0,0,0,0,0,0,14.5,2.78,6.5,2.3,2.1,2.3,6.5,2.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7,0.012963,0,1,0,-0.2,-0.7
5,508,Messmer I,720705,730328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,271,5,2.49,1,1,0.6016,1,0,0,1,79.46612,3,0,1,0,0,0,1,0,1,3,19,1,30,1,0.0726234,0.0575858,1,6.98152,107.1,0,3.05857,0,0,29.7,65,1,1,1,0,1,0,0,1,0,0,1,1,3.4,0,0,1,0,0,0,0,6,0,1,1,1,1,487,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,,,,,,,0,0,0,2,0,1,0,2,2,0,0,2,0,0,0,0,0,0,CaC,0,0,,,,O,0.9815498,266,0,0,0,1,1,0,22.99795,3.95,6.1,2.8,4.4,2.7,7.4,5.4,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-22.4,-0.2818811,1,0,0,-1.8,-14
4,426,Karjalainen Iia,700715,710326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1341,8,5.56,5.393103,3.52,0.26,0.287,1,0,1,72,5,1,1,0,0,0,1,0,1,3,12,0,17,1,0.1111111,0.1246246,0,18,131,27.60162,2.788723,1,0.164,,74.6,1,1,0,0,0,1,1,1,1,0,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1723,0,0,0,0,100,1,2,3,2,0,1,0,2,2,1,1,2,0,0,0,0,0,0,CaC,0,0,0,0,0,CaC,0.1894109,254,0,0,0,0,0,0,14.5,2.78,2.8,1.9,7.5,2.3,6.5,2.1,0,2.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.1,0.0152778,0,0,0,-0.2,-0.7
17,1714,Callaghan,760405,790504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1295,7,2.26,1,1,0.5008,1,0,0,0,50.07874,1,0,1,1,0,0,1,0,0,,23,0,23,0,,,,0,38.9,0,3.379288,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,2.03,0,0,0,0,0,1,0,7,1,1,0,0,1,635,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.8679537,1124,1,0,1,0,1,1,3.779528,8.5,16.6,5.7,2.8,5.7,13.4,2.8,0,5.7,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,,,0,0,0,0,0,-2.3,-0.0459277,1,0,0,,
4,429,Paasio II,720223,720719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1487,8,5.51,5.492966,1,0.275,0.301,1,0,0,27.5,1,1,1,0,1,0,0,0,0,1,12,0,17,1,,,,18.5,96.3,35.32946,3.000889,1,0.163,62.3,0,0,1,0,0,0,1,1,1,1,0,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,1,0,200,0,0,0,0,0,0,0,1,0,1,0,0,0,52,53,1,2,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.0988568,147,0,0,0,0,0,0,3.5,0.22,7.1,2.5,7.6,2.5,7.1,7.6,0,2.5,0,0,1,0,1,1,,0,0,0,0,1,1,0,0,,,0,0,0,1,0,-0.9,-0.0327273,0,0,0,,
2,218,Tindemans,740425,740611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1473,9,5.8,5.796799,3.06,0.2783,0.292,1,0,1,48.11321,4,-1,0,0,0,1,0,0,0,1,23,-1,19,-1,0.1383861,0.1067927,1,1.886792,59.4,18.01754,2.88866,1,0.215,27.1,32.3,1,0,0,0,0,0,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,212,0,0,0,0,0,0,0,1,1,1,0,0,0,96,97,1,5,1,2,7350,0,1,0,0,99,1,2,3,2,0,1,0,2,4,1,1,2,0,0,0,0,0,0,CaC,0,0,0,2,0,IC,0.0319077,47,0,0,0,0,0,0,4.716981,0.3,12.7,4,4.2,4,12.7,4.2,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.5,0.0727451,0,1,0,-1.9,2.9
17,1710,Wilsson II,660418,700619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0,0,0,0,1,0,0,1,0,0,0,0,1,1826,4,2.03,1,1,0.5762,1,0,0,0,57.61905,1,0,1,1,0,0,1,0,0,,23,-1,24,0,,,,0,24.8,0,3.046695,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,2.03,0,0,0,0,0,1,0,7,1,1,0,0,1,630,0,0,0,0,0,0,0,1,0,1,1,1,1,18,19,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.8340635,1523,1,0,0,0,0,0,8.095238,3.8,3.9,1.5,1.9,2.6,6.4,2.3,0,2.6,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,,,0,0,0,0,0,-4.9,-0.0850413,0,0,1,,
2,216,Eyskens V,720121,721123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1444,9,5.85,5.637455,2.49,0.2877,0.317,1,0,1,60.37736,3,0,1,0,0,0,1,0,1,3,20,0,19,-1,0.0447443,0.0683992,1,2.358491,45.7,14.25532,2.733555,1,0.194,12.5,12.5,1,0,0,0,0,0,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,212,0,0,0,0,0,0,0,1,0,1,1,1,1,74,75,1,1,1,2,12050,0,1.5,0,0.5,98,1,2,3,2,0,1,0,2,4,1,1,2,0,0,0,0,0,0,IC,0,1,1,2,2,PS,0.2126039,307,0,0,0,0,0,0,7.54717,0.8,5.5,3.4,5.4,3.4,5.5,5.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.8,0.0298125,1,0,0,1.4,1.4
14,1405,Pintassilgo,790731,791227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,564,6,,,,,,,1,,,0,0,,,,,,,,,18,1,16,1,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,4.29,0,1,1,0,1,0,0,7,0,1,0,1,1,,0,0,1,1,1,0,0,0,0,0,0,1,0,,,0,0,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,0.2606383,147,1,0,0,0,0,0,,7.54,23.6,8.2,5.6,8.2,23.6,5.6,,,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,,
13,1311,Borten II,690907,710302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0,0,0,0,1,0,0,1,0,0,0,0,1,1491,5,3.18,2.285088,4,0.4933,0.636,1,0,1,50.66667,4,0,0,0,0,0,1,1,0,2,15,0,15,0,0.0822368,0.0614035,0,0,33.2,10.54751,2.606052,1,0.091,3.699999,29.5,1,0,1,1,1,0,1,1,1,0,0,0,6.76,0,0,0,0,0,0,0,2,0,1,0,0,1,150,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,4,5996,0,0,0,0,100,1,2,3,1,1,0,0,1,2,1,1,1,1,0,0,0,0,0,CaC,0,0,0,0,0,IC,0.3628437,541,0,0,0,0,0,0,6,0.15,3,1,4.5,0.8,6.5,4.6,6.5,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-4.8,-0.0947368,0,1,0,-5.9,0.5
