v001x,v002x,v003x,v004x,v005x,v006x,v007x,v008x,v009x,v010x,v011x,v012x,v013x,v014x,v015x,v016x,v017x,v018x,v019x,v020x,v021x,v022x,v023x,v024x,v025x,v026x,v027x,v028x,v029x,v030x,v031x,v032x,v033x,v034x,v035x,v036x,v037x,v038x,v039x,v040x,v041x,v042x,v043x,v044x,v045x,v046x,v047x,v048x,v049x,v050x,v051x,v052x,v053x,v054x,v055x,v056x,v057x,v058x,v059x,v060x,v061x,v062x,v063x,v064x,v065x,v066x,v067x,v068x,v069x,v070x,v071x,v072x,v073x,v074x,v075x,v076x,v077x,v078x,v079x,v080x,v081x,v082x,v083x,v084x,v085x,v086x,v087x,v088x,v089x,v090x,v091x,v092x,v093x,v094x,v095x,v096x,v097x,v098x,v099x,v100x,v101x,v102x,v103x,v104x,v105x,v106x,v107x,v108x,v109x,v110x,v111x,v112x,v113x,v114x,v218x,v219x,v220x,v221x,v222x,v223x,v224x,v225x,v226x,v227x,v228x,v229x,v230x,v231x,v232x,v233x,v234x,v235x,v236x,v237x,v238x,v239x,v240x,v241x,v242x,v243x,v244x,v245x,v246x,v247x,v248x,v249x,v250x,v251x,v252x,v253x,v254x,v255x,v256x,v257x,v258x,v259x,v260x,v261x,v262x,v263x,v264x,v265x,v266x,v267x,v268x,v269x,v270x,v271x,v272x,v273x,v274x,v275x,v276x,v277x,v278x,v279x,v280x
1,111,Klaus II,660419,700303,60,1442,1412,0.9791955617,0,ÖVP,0,1,0,1,0,1,FE,FE,88888,88888,74,85,6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,ÖVP,165,85,51.51515,2.34,ÖVP,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3,1,"ÖVP, SPÖ",88888,88888,88888,88888,88888,88888,88888,88888,88888,44,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,0,0,0,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1970,88888,88888,88888,-3.6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-3.6,88888,88888,88888,88888,88888,1,0,88888,88888,88888,0,88888
1,112,Kreisky I,700421,711019,70,1441,537,0.3726578765,0,SPÖ,0,1,0,0,0,1,FE,FE,88888,88888,81,78,6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,ÖVP,165,81,49.09091,2.28,FPÖ,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3,1,"SPÖ, ÖVP",88888,88888,88888,88888,88888,88888,88888,88888,88888,51,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,1,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,0,0,1,1,1971,88888,88888,1.6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1.6,88888,88888,88888,88888,88888,0,88888,88888,88888,88888,1,4
1,113,Kreisky II,711104,751008,70,1462,1431,0.9787961696,0,SPÖ,0,1,0,1,0,1,FE,FE,88888,88888,93,80,10,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,SPÖ,183,93,50.81967,2.37,SPÖ,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,25,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,0,0,0,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1975,88888,88888,0.4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0.4,88888,88888,88888,88888,88888,1,0,88888,88888,88888,0,88888
1,114,Kreisky III,751028,790509,70,1469,1286,0.8754254595,0,SPÖ,0,1,0,1,0,1,FE,FE,88888,88888,93,80,10,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,SPÖ,183,93,50.81967,2.37,SPÖ,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,23,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,1,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,0,0,1,1,1979,88888,88888,0.6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0.6,88888,88888,88888,88888,88888,3,0,88888,88888,88888,1,4
1,115,Kreisky IV,790605,830426,70,1462,1419,0.9705882353,0,SPÖ,0,1,0,1,0,1,FE,FE,88888,88888,95,77,11,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,SPÖ,183,95,51.91257,2.4,SPÖ,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,30,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,0,0,0,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1983,88888,88888,-3.3,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-3.3,88888,88888,88888,88888,88888,4,0,88888,88888,88888,0,88888
1,116,Sinowatz,830524,860616,80,1457,1119,0.7680164722,0,"SPÖ, FPÖ",0,2,1,1,0,1,FE,F,88888,88888,90,81,12,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,ÖVP,183,102,55.7377,2.43,FPÖ,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3,2,"SPÖ, ÖVP","ÖVP, FPÖ",88888,88888,88888,88888,88888,88888,88888,88888,30,POST,2,1,1,"CoC, IC, CaC",CaC,IC,1,1,1,2,1,1,2900,7,0,3,0,90,0,1,0,0,0,0,0,0,88888,0,88888,88888,1,1,0,0,0,0,88888,88888,1,1,0,0,1986,88888,88888,-4.6,88888,4.8,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0.2,88888,88888,88888,88888,88888,2,0,88888,88888,88888,0,88888
1,117,Vranitzky I,860616,861125,80,338,160,0.4733727811,0,"SPÖ, FPÖ",0,2,1,1,0,0,88888,E,88888,88888,90,81,12,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,ÖVP,183,102,55.7377,2.43,FPÖ,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,POST,2,1,1,"CoC, IC, CaC",CaC,IC,1,1,1,2,1,1,2900,7,0,3,0,90,0,0,0,1,0,0,0,1,"SPÖ, FPÖ",1,FPÖ,LNL,0,0,0,0,0,0,88888,88888,0,0,1,1,1986,88888,88888,-4.6,88888,4.8,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0.2,88888,88888,88888,88888,88888,0,88888,88888,88888,88888,1,4
1,118,Vranitzky II,870121,901009,80,1427,1355,0.9495444989,0,"SPÖ, ÖVP",0,2,1,1,0,1,FE,FE,88888,8,80,77,18,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,ÖVP,183,157,85.79235,2.98,FPÖ,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,4,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,59,POST,2,1,1,"CoC, IC, CaC",CaC,IC,1,1,1,3,1,0,13900,2,1,1,0,96,1,0,0,0,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1990,88888,88888,-0.3,-9.2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-10.1,88888,88888,88888,88888,88888,2,0,88888,88888,88888,0,88888
1,119,Vranitzky III,901217,941011,90,1420,1392,0.9802816901,0,"SPÖ, ÖVP",0,2,1,1,0,1,FE,FE,88888,10,80,60,33,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,ÖVP,183,140,76.50273,3.3,FPÖ,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,4,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,71,POST,2,1,1,"CoC, IC, CaC",CaC,IC,1,1,1,3,1,0,23300,1,0,1,0,98,1,0,0,0,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1994,88888,88888,-7.9,-4.4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-12.3,88888,88888,88888,88888,88888,3,0,88888,88888,88888,0,88888
1,120,Vranitzky IV,941129,951219,90,1440,383,0.2659722222,0,"SPÖ, ÖVP",0,2,1,1,0,1,FE,FE,88888,13,65,52,42,11,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,ÖVP,183,117,63.93443,4.14,FPÖ,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,5,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,51,POST,2,1,1,"CoC, IC, CaC",CaC,IC,1,1,1,3,1,0,11700,6,4,1,0,88,0,0,0,1,0,0,1,0,"SPÖ, ÖVP",0,88888,88888,0,0,0,0,0,1,3,Budget,0,0,1,1,1995,88888,88888,3.2,0.6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3.8,88888,88888,88888,88888,88888,4,0,88888,88888,88888,1,4
1,121,Vranizky V,960312,970115,90,1404,309,0.2200854701,0,"SPÖ, ÖVP",0,2,1,1,0,1,FE,F,88888,9,71,53,40,10,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,ÖVP,183,124,67.75956,3.92,FPÖ,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,5,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,86,POST,2,1,1,"CoC, IC, CaC",CaC,IC,2,1,1,3,1,0,11200,8,3,1,0,87,0,1,0,0,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,88888,88888,88888,88888,0,88888
1,122,Klima,970115,88888,90,1095,88888,88888,88888,"SPÖ, ÖVP",0,2,1,1,0,0,88888,88888,88888,9,71,53,40,10,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,ÖVP,183,124,67.75956,3.92,FPÖ,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,5,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,POST,2,1,1,"CoC, IC, CaC",CaC,IC,2,1,1,3,1,0,11200,8,3,1,0,87,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,0,88888,88888,88888,88888,88888
2,201,Spaak,460313,460320,40,1495,7,0.0046822742,0,PSB/BSP,0,1,0,0,0,1,F,F,23,69,88888,88888,88888,88888,88888,88888,92,88888,88888,88888,17,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,Kath,202,69,34.15842,2.9,LP/PL,FE,F,17,55,88888,88888,88888,88888,88888,88888,83,88888,88888,88888,12,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,167,55,2.7,Kath,LP/PL,5,2,"CVP/PSC, PSB/BSP, LP/PL","PSB/BSP, LP/PL, PCB/KPB",88888,88888,88888,88888,88888,88888,88888,88888,29,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,0,0,1,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,0,0,1,0,1949,88888,-1.8,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-1.1,1,90,90,15,88888,88888,88888,88888,88888,88888,0,88888
2,202,Van Acker III,460331,460709,40,1477,100,0.067704807,0,"PSB/BSP, LP/PL, PCB/KPB",0,3,1,1,0,0,99999,N,23,69,88888,88888,88888,88888,88888,88888,92,88888,88888,88888,17,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,Kath,202,109,53.9604,2.9,LP/PL,99999,N,17,55,88888,88888,88888,88888,88888,88888,83,88888,88888,88888,12,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,Kath,LP/PL,5,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,11,N,0,88888,0,CaC,CaC,CaC,2,4,1,1,0,1,88888,88888,88888,88888,88888,88888,0,0,0,0,0,0,0,1,88888,0,88888,88888,0,0,0,0,0,1,7,Judiciary issues,0,0,1,0,1949,-4.8,-1.8,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6.4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-0.2,0,107,91,0,88888,88888,88888,1,88888,88888,0,88888
2,203,Huysmans,460803,470313,40,1352,222,0.1642011834,0,"PSB/BSP, LP/PL, PCB/KPB",0,3,1,1,0,0,88888,N,23,69,88888,88888,88888,88888,88888,88888,92,88888,88888,88888,17,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,Kath,202,109,53.9604,2.9,LP/PL,88888,N,17,55,88888,88888,88888,88888,88888,88888,83,88888,88888,88888,12,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,167,84,2.7,Kath,LP/PL,5,2,"PSB/BSP, LP/PL, PCB/KPB","PSB/BSP, CVP/PSC",88888,88888,88888,88888,88888,88888,88888,88888,25,N,0,88888,0,CaC,CaC,CaC,2,4,1,1,0,1,88888,88888,88888,88888,88888,88888,0,0,0,0,0,0,1,0,"PCB/KPB, PSB/BSP, LP/PL",0,88888,88888,0,0,0,0,0,1,4,Conflict concerning mining industry,0,0,1,0,1949,-4.8,-1.8,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6.4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-0.2,0,99,87,0,88888,88888,88888,1,88888,88888,0,88888
2,204,Spaak II,470320,490627,40,1123,830,0.7390917186,0,"CVP/PSC, PSB/BSP",0,2,1,1,0,1,E,E,23,69,88888,88888,88888,88888,88888,88888,92,88888,88888,88888,17,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,Kath,202,161,79.70297,2.9,LP/PL,E,N,17,55,88888,88888,88888,88888,88888,88888,83,88888,88888,88888,12,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,167,138,2.7,Kath,LP/PL,5,1,"PSB/BSP, CVP/PSC, LP/PL, PCB/KPB",88888,88888,88888,88888,88888,88888,88888,88888,88888,7,N,0,88888,0,"CaC, PS",CaC,PS,2,4,1,1,0,1,88888,88888,88888,88888,88888,88888,0,0,0,1,0,0,1,0,"PSB/BSP, CVP/PSC",0,88888,88888,0,0,0,0,0,1,"7, 10",Royal reprieve given to collaborators,0,0,1,0,1949,88888,-1.8,88888,88888,88888,88888,88888,88888,1.1,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-0.7,0,148,13,22,88888,88888,88888,1,88888,88888,1,1
2,205,Eyskens,490811,500318,40,1473,219,0.1486761711,0,"CVP/PSC, LP/PL",0,2,1,1,0,1,FE,FE,12,66,88888,88888,88888,88888,88888,88888,105,88888,88888,88888,29,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,Kath,212,134,63.20755,2.8,LP/PL,FE,FE,6,53,88888,88888,88888,88888,88888,88888,92,88888,88888,88888,24,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,175,116,2.6,Kath,CVP/PSC,4,3,"CVP/PSC, PSB/BSP, LP/PL","CVP/PSC, PSB/BSP, LP/PL","CVP/PSC, PSB/BSP, LP/PL",88888,88888,88888,88888,88888,88888,88888,45,N,0,88888,0,CaC,CaC,CaC,2,4,1,1,0,1,88888,88888,88888,88888,88888,88888,0,0,0,1,0,0,1,0,"CVP/PSC, LP/PL",0,88888,88888,0,0,0,0,0,1,22,"Institutional issue, King's position",0,0,1,1,1950,88888,88888,88888,88888,88888,88888,88888,88888,4.1,88888,88888,88888,-4.1,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,125,64,1,88888,88888,88888,88888,88888,88888,1,1
2,206,Duvieusart,500608,500811,50,1515,64,0.0422442244,0,CVP/PSC,0,1,0,1,0,1,FE,F,7,77,88888,88888,88888,88888,88888,88888,108,88888,88888,88888,20,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,Kath,212,108,50.9434,2.5,CVP/PSC,FE,F,3,62,88888,88888,88888,88888,88888,88888,90,88888,88888,88888,19,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,175,90,2.5,Kath,CVP/PSC,4,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,1,0,0,0,0,88888,88888,88888,0,88888,88888,0,1,0,0,0,0,88888,88888,1,1,0,1,1954,88888,88888,88888,88888,88888,88888,88888,88888,-6.6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-6.6,0,108,100,1,88888,88888,88888,88888,88888,88888,0,88888
2,207,Pholien,500816,520109,50,1446,511,0.3533886584,0,CVP/PSC,0,1,0,1,0,0,88888,N,7,77,88888,88888,88888,88888,88888,88888,108,88888,88888,88888,20,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,Kath,212,108,50.9434,2.5,CVP/PSC,88888,N,3,62,88888,88888,88888,88888,88888,88888,90,88888,88888,88888,19,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,175,90,2.5,Kath,CVP/PSC,4,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,5,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,0,0,0,88888,88888,88888,1,CVP/PSC,L,0,0,0,0,0,0,88888,88888,0,0,1,0,1954,88888,88888,88888,88888,88888,88888,88888,88888,-6.6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-6.6,0,107,78,0,88888,88888,88888,88888,88888,88888,0,88888
2,208,Van Houtte,520115,540412,50,929,818,0.8805166846,0,CVP/PSC,0,1,0,1,0,0,88888,E,7,77,88888,88888,88888,88888,88888,88888,108,88888,88888,88888,20,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,Kath,212,108,50.9434,2.5,CVP/PSC,88888,E,3,62,88888,88888,88888,88888,88888,88888,90,88888,88888,88888,19,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,175,90,2.5,Kath,CVP/PSC,4,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,5,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,0,0,0,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1954,88888,88888,88888,88888,88888,88888,88888,88888,-6.6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-6.6,0,103,97,2,88888,88888,88888,88888,88888,88888,0,88888
2,209,Van Acker IV,540422,580602,50,1508,1502,0.9960212202,1,"PSB/BSP, LP/PL",0,2,1,1,0,1,FE,FE,4,86,88888,88888,88888,88888,88888,88888,95,88888,88888,1,25,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,Kath,212,111,52.35849,2.6,LP/PL,FE,FE,2,72,88888,88888,88888,88888,88888,88888,78,88888,88888,88888,22,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,175,94,2.6,Kath,LP/PL,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,10,N,0,88888,0,"CaC, PS",CaC,PS,2,4,1,1,0,1,88888,88888,88888,88888,88888,88888,1,0,0,0,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1958,88888,-1.5,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-1.1,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-2.6,0,106,89,1,88888,88888,88888,88888,88888,88888,0,88888
2,210,Eyskens II,580623,581104,50,1497,134,0.089512358,0,CVP/PSC,0,1,0,0,0,1,F,F,2,84,88888,88888,88888,88888,88888,88888,104,88888,88888,1,21,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,Kath,212,104,49.0566,2.5,LP/PL,F,F,1,65,88888,88888,88888,88888,88888,88888,90,88888,88888,88888,18,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,175,90,2.4,Kath,CVP/PSC,5,1,"CVP/PSC, PSB/BSP, LP/PL",88888,88888,88888,88888,88888,88888,88888,88888,88888,21,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,0,1,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,0,0,1,0,1961,88888,88888,88888,88888,88888,88888,88888,88888,-5,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-5,0,106,104,0,88888,88888,88888,88888,88888,88888,0,88888
2,211,Eyskens III,581106,610327,50,1361,872,0.6407053637,0,"CVP/PSC, LP/PL",0,2,1,1,0,1,E,E,2,84,88888,88888,88888,88888,88888,88888,104,88888,88888,1,21,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,Kath,212,125,58.96226,2.5,LP/PL,E,E,1,65,88888,88888,88888,88888,88888,88888,90,88888,88888,88888,18,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,175,108,2.4,Kath,CVP/PSC,5,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,2,IE,3,0,0,"CaC, PS",CaC,PS,2,4,1,2,1,1,99999,99999,99999,99999,99999,99999,0,0,0,1,0,0,1,0,"CVP/PSC, LP/PL",0,88888,88888,0,0,0,0,0,1,"4, 17",Strike and Congo crisis,0,0,1,1,1961,88888,88888,88888,88888,88888,88888,88888,88888,-5,88888,88888,88888,1.3,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-3.7,0,121,85,2,88888,88888,88888,88888,88888,88888,1,1
2,212,Lefevre,610425,650524,60,1489,1490,1,1,"CVP/PSC, PSB/BSP",0,2,1,1,0,1,FE,FE,5,84,88888,88888,88888,88888,88888,88888,96,88888,88888,5,20,88888,88888,88888,88888,88888,2,88888,88888,88888,88888,88888,88888,Kath,212,180,84.90566,2.7,LP/PL,FE,FE,1,73,88888,88888,88888,88888,88888,88888,81,88888,88888,2,17,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,175,154,2.1,Kath,LP/PL,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,29,POST,2,0,0,"IC, CaC, PS",IC,PS,2,4,1,2,0,1,99999,99999,99999,99999,99999,99999,1,0,0,0,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1965,88888,-8.4,88888,88888,88888,88888,88888,88888,-7,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-15.4,0,147,38,15,88888,88888,88888,88888,88888,88888,0,88888
2,213,Harmel,650727,660211,60,1454,199,0.1368638239,0,"CVP/PSC, PSB/BSP",0,2,1,1,0,1,F,F,6,64,88888,88888,88888,88888,2,3,77,88888,88888,12,48,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,Kath,212,141,66.50943,3.6,LP/PL,F,F,4,52,88888,88888,88888,88888,88888,1,76,88888,88888,5,40,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,178,128,2,Kath,LP/PL,7,2,"CVP/PSC, PSB/BSP, LP/PL","CVP/PSC, PSB/BSP, LP/PL",88888,88888,88888,88888,88888,88888,88888,88888,64,POST,2,1,0,"IC, CaC, PS",IC,PS,2,4,1,2,1,1,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,1,0,"PSB/BSP, CVP/PSC",0,88888,88888,0,0,0,0,0,1,12,Health insurance policy,0,0,1,0,1968,88888,-0.3,88888,88888,88888,88888,88888,88888,-2.8,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-3.1,0,131,65,0,88888,88888,88888,1,88888,88888,0,88888
